,name,mean,std,cat,mean_norm,std_norm,slope
112,Bittor ESPARTA FRADE.csv,57.0,21.016999921831985,MEN,0.7215191574521937,0.29441524634354066,-5.3401649339505604e-18
113,Blagovest LAZAROV.csv,42.833333333333336,11.87293841753871,MEN,0.5933004394310578,0.12335934506434315,-4.57023238699111e-19
114,Blaz RANT.csv,42.63636363636363,14.50015673896477,MEN,0.81924618405667,0.10983144820855116,-7.838722628406419e-19
115,Brooke RABOUTOU.csv,12.555555555555555,10.51733707194779,WOMEN,0.15883195156942803,0.12405057011777398,-1.5438524940668273e-18
116,Camilla MORONI.csv,26.285714285714285,10.499433091271893,WOMEN,0.3905787642964782,0.16737853254104193,1.6144732403644035e-18
117,Camille POUGET.csv,19.214285714285715,9.649061902817062,WOMEN,0.29032007145035427,0.15386027551756415,-5.930842455138005e-19
118,Campbell HARRISON.csv,44.58064516129032,15.121230535350811,MEN,0.5878799064651661,0.15998312532264491,-1.6070612163887609e-18
119,Carlos GRANJA.csv,72.54545454545455,15.397166209167429,MEN,0.7741584613573544,0.1465618423358293,-7.558611344115954e-19
120,Carole PETRIGNET.csv,20.5625,8.929119030826428,WOMEN,0.48648738392857005,0.1789004217523107,2.2472975543769407e-19
121,Carolina ROSERO.csv,34.6,11.104053313993047,WOMEN,0.6351972866611433,0.16162103575894904,-1.5409327798196673e-18
122,Caroline CIAVALDINI.csv,7.441558441558442,4.7308992871988504,WOMEN,0.22497234802058533,0.15812861927275218,
123,Caroline ILIC.csv,28.2,9.497368056467012,WOMEN,0.7394534239620512,0.17565592877580166,1.825066047416231e-17
124,Caroline JANUEL.csv,14.1,7.279346735036661,WOMEN,0.35433688511127537,0.15221637307381505,1.6409029391623923e-18
125,Casper TEN SIJTHOFF.csv,25.942857142857143,9.934914242629544,MEN,0.4740459169466136,0.1934464497235865,2.671272233090507e-19
126,Cecile AVEZOU.csv,22.818181818181817,5.9635254978608385,WOMEN,0.5159074948361946,0.149331702127048,-1.0310733230368832e-18
127,Celine CUYPERS.csv,43.47826086956522,11.289051676161092,WOMEN,0.7458234647909245,0.18624785107802302,-7.889921240743017e-19
128,Celine FERGEAU.csv,34.4,8.630694577430537,WOMEN,0.723863870796789,0.13686394559087933,-1.8290693562781076e-19
129,Cesar GROSSO.csv,54.791666666666664,18.323136162801926,MEN,0.6709579480836873,0.19620225735147903,1.8494518778820255e-19
130,Chaehyun SEO.csv,3.45,3.1030545223087924,WOMEN,0.05096291745300452,0.044465024343933984,4.870292430836153e-19
131,Changfeng QU.csv,23.6,7.300684899377592,MEN,0.8051450465243569,0.1779928952409852,-5.332874326078185e-19
132,Changzhong LIU.csv,25.555555555555557,18.187297154271654,MEN,0.6171487309635977,0.17170559757206688,1.6416820517682258e-18
133,Charli BLEIN.csv,34.77272727272727,13.797625117188062,MEN,0.5391912851304616,0.22959307453322178,-1.1158613370598753e-18
134,Charlotte DURIF.csv,9.863013698630137,5.566055526565445,WOMEN,0.28455515063775216,0.1660408688143985,7.312596187815122e-20
135,Chelsea RUDE.csv,30.5,13.277801022759755,WOMEN,0.7592846071528242,0.2271226579099682,-1.691972050921854e-18
136,Cheung-chi Shoji CHAN.csv,52.375,19.217613448778355,MEN,0.6559436720439592,0.1927480332291966,-8.056208870562154e-19
137,Chi-fung AU.csv,61.94444444444444,18.684602727512495,MEN,0.7738313996644888,0.10202497095577381,-5.429062474047831e-19
138,Chi-wai LAI.csv,32.5,11.36221809331259,MEN,0.7152161976402963,0.16689375879386545,6.345136562182589e-20
139,Chi-wai LOK.csv,35.8,13.0843417870369,MEN,0.8390155927860846,0.13981298367608658,3.911046375259948e-19
140,Chiara Maria CLOSTERMANN.csv,39.5,9.023778112773575,WOMEN,0.7883426663425296,0.10571469328355286,4.176181476532921e-19
141,Chingkheinganba MAIBAM.csv,81.0,12.389511693363866,MEN,0.7861851457078808,0.10155927421369577,1.6218682493577306e-19
142,Chloe CAULIER.csv,39.142857142857146,12.248615082064234,WOMEN,0.6287722224407641,0.1675523600999192,-6.453392790974449e-19
143,Chloe EARLE.csv,61.666666666666664,19.59251557780845,WOMEN,0.8444259089210656,0.10667920771502222,-4.582470652516367e-19
144,Chloé GRAFTIAUX.csv,16.19047619047619,6.329447429428952,WOMEN,0.4288821564634625,0.14413779624361442,8.261677616726537e-20
145,Chloé MINORET.csv,11.454545454545455,8.492978383239993,WOMEN,0.2807696101225813,0.18519648759112892,3.9064108894765366e-19
146,Choo Hian YAM.csv,52.8,16.574076143182157,MEN,0.9079724544086625,0.11638648544448223,-9.61813948417865e-19
147,Christian BINDHAMMER.csv,13.636363636363637,7.602055366231278,MEN,0.25658742513451327,0.15406102095717603,
148,Christian SORDO.csv,36.0,8.579044235810887,MEN,0.6181777315506504,0.13653239462678946,-8.898825325902158e-19
149,Christian WAGNER.csv,69.8,6.906518659932803,MEN,0.8256113156211056,0.18163857775765027,-7.812143505021081e-18
150,Christina SCHMID.csv,23.071428571428573,7.878542287214595,WOMEN,0.5272962518849773,0.1852874207079781,1.469744010992615e-18
151,Christina STÜTZ.csv,24.529411764705884,4.963839832463668,WOMEN,0.6608354415220195,0.18025987823086526,-1.2802768094419373e-18
152,Christine SCHRANZ.csv,14.8375,7.712301122725626,WOMEN,0.3645025299793172,0.17362763735899805,-6.00983492337791e-19
153,Christoph HANKE.csv,30.214285714285715,13.808711724144274,MEN,0.4766001038593178,0.19851200536920963,-6.057534373224631e-19
154,Christy SPURRELL.csv,50.833333333333336,12.205190152827061,WOMEN,0.9277902461211762,0.06375927627064713,-2.616551216948214e-19
155,Chunhua LI.csv,25.894736842105264,12.973882897070583,WOMEN,0.7065565113017215,0.17136304456022244,7.537778266601083e-20
156,Claire BUHRFEIND.csv,19.6,11.936870984009543,WOMEN,0.3574786060708952,0.2136789506959952,-5.408980775300139e-19
